pods,pods_ondemand,pods_spot,cpu_util,rps,p95,p99,cost_per_hr,offered_rps,served_rps,p95_client,slo_violation,shortfall_frac,t_s,policy,seed
8.0,8.0,0.0,0.20270913726076747,53.41777455840451,0.4937752383999999,0.18705804611507518,8.0,52.3,53.41777455840451,0.4937752383999999,1,0.0,0.0,hpa,0
8.0,8.0,0.0,0.21814413600359975,52.805444508070835,0.38996293765,0.18603843629258937,8.0,51.4,52.805444508070835,0.38996293765,1,0.0,60.0,hpa,0
8.0,8.0,0.0,0.2477491713097416,57.08768567295376,0.3334691571999959,0.19186643706572332,8.0,53.0,57.08768567295376,0.3334691571999959,1,0.0,120.0,hpa,0
8.0,8.0,0.0,0.24732974705949004,57.69517109105233,0.28824423199999993,0.19005175425582105,8.0,51.5,57.69517109105233,0.28824423199999993,1,0.0,180.0,hpa,0
8.0,8.0,0.0,0.20074581921352236,52.76567809750846,0.3026112546,0.1930263274949527,8.0,49.8,52.76567809750846,0.3026112546,1,0.0,240.0,hpa,0
8.0,8.0,0.0,0.2231000593115167,53.107523929181184,0.2976653939999992,0.18907009939822353,8.0,51.7,53.107523929181184,0.2976653939999992,1,0.0,300.0,hpa,0
8.0,8.0,0.0,0.23094846265651037,55.83274178874627,0.34997767999999996,0.19182897207018468,8.0,53.7,55.83274178874627,0.34997767999999996,1,0.0,360.0,hpa,0
8.0,8.0,0.0,0.2187383268929907,54.02697230698437,0.3544992157999999,0.19065450283212088,8.0,52.6,54.02697230698437,0.3544992157999999,1,0.0,420.0,hpa,0
8.0,8.0,0.0,0.222640351869474,53.09526539736734,0.33122438349999833,0.18992684790936473,8.0,48.5,53.09526539736734,0.33122438349999833,1,0.0,480.0,hpa,0
8.0,8.0,0.0,0.2123064963507516,49.63417418127587,0.35082506995,0.1896792229357489,8.0,46.9,49.63417418127587,0.35082506995,1,0.0,540.0,hpa,0
8.0,8.0,0.0,0.22772198989651463,51.22754729766523,0.37228107720000003,0.1917678408290973,8.0,48.2,51.22754729766523,0.37228107720000003,1,0.0,600.0,hpa,0
8.0,8.0,0.0,0.19580017953221304,50.737092927953164,0.31859097739999986,0.1924860880334897,8.0,49.6,50.737092927953164,0.31859097739999986,1,0.0,660.0,hpa,0
8.0,8.0,0.0,0.2023325653332653,44.86003126770143,0.2578906518,0.19182466620192587,8.0,43.7,44.86003126770143,0.2578906518,1,0.0,720.0,hpa,0
8.0,8.0,0.0,0.18761926038091958,49.7630571838423,0.23283880034999993,0.19113653509732598,8.0,48.5,49.7630571838423,0.23283880034999993,1,0.0,780.0,hpa,0
8.0,8.0,0.0,0.2087561661712651,48.4364639809822,0.3570499842,0.1911576723710355,8.0,45.8,48.4364639809822,0.3570499842,1,0.0,840.0,hpa,0
8.0,8.0,0.0,0.21962846064601052,48.07925458925404,0.16838951235,0.19442281478627055,8.0,46.9,48.07925458925404,0.16838951235,0,0.0,900.0,hpa,0
8.0,8.0,0.0,0.1992980121641741,48.988964492036565,0.366611836,0.19605962130183988,8.0,47.1,48.988964492036565,0.366611836,1,0.0,960.0,hpa,0
8.0,8.0,0.0,0.21733727947473164,51.063539562810135,0.3362118056,0.1940904469033971,8.0,47.4,51.063539562810135,0.3362118056,1,0.0,1020.0,hpa,0
8.0,8.0,0.0,0.22777368470588555,53.40670330198516,0.18093202200000005,0.1884171958177732,8.0,49.0,53.40670330198516,0.18093202200000005,0,0.0,1080.0,hpa,0
8.0,8.0,0.0,0.20396867943275118,52.566410667678916,0.35571084459999996,0.17989762984668412,8.0,50.3,52.566410667678916,0.35571084459999996,1,0.0,1140.0,hpa,0
8.0,8.0,0.0,0.22570790148017886,49.99909518979623,0.33490214939999985,0.191651688267059,8.0,47.2,49.99909518979623,0.33490214939999985,1,0.0,1200.0,hpa,0
8.0,8.0,0.0,0.2035762489273477,51.965862170165714,0.16300934719999952,0.19168187949413004,8.0,50.6,51.965862170165714,0.16300934719999952,0,0.0,1260.0,hpa,0
8.0,8.0,0.0,0.19877636797020387,47.87413197695734,0.22619236879999996,0.1879091055114877,8.0,45.5,47.87413197695734,0.22619236879999996,1,0.0,1320.0,hpa,0
8.0,8.0,0.0,0.19236245701512622,50.29033525690976,0.26821619925,0.1891077928925557,8.0,47.8,50.29033525690976,0.26821619925,1,0.0,1380.0,hpa,0
8.0,8.0,0.0,0.1880510398222526,49.831897114040636,0.18722932074999998,0.189329715044684,8.0,48.9,49.831897114040636,0.18722932074999998,0,0.0,1440.0,hpa,0
8.0,8.0,0.0,0.21425559165610408,51.45792209100252,0.1729839697999998,0.19135510754887644,8.0,46.7,51.45792209100252,0.1729839697999998,0,0.0,1500.0,hpa,0
8.0,8.0,0.0,0.18140250748322614,48.93662395493479,0.19142186339999998,0.18665265182955396,8.0,44.5,48.93662395493479,0.19142186339999998,0,0.0,1560.0,hpa,0
8.0,8.0,0.0,0.19955115975848992,45.61326850952306,0.161607067,0.19416213168135818,8.0,43.9,45.61326850952306,0.161607067,0,0.0,1620.0,hpa,0
8.0,8.0,0.0,0.2052708857800459,46.910784364977204,0.150583522,0.19181234203585487,8.0,44.8,46.910784364977204,0.150583522,0,0.0,1680.0,hpa,0
8.0,8.0,0.0,0.20930145317875543,47.78611032356791,0.24209582559999993,0.19418536656248614,8.0,46.2,47.78611032356791,0.24209582559999993,1,0.0,1740.0,hpa,0
8.0,8.0,0.0,0.18010657198743638,45.071903610251404,0.13511299469999996,0.19064181497954008,8.0,43.1,45.071903610251404,0.13511299469999996,0,0.0,1800.0,hpa,0
8.0,8.0,0.0,0.2102230401916126,45.275636662239606,0.19023939459999978,0.1943729569982134,8.0,44.8,45.275636662239606,0.19023939459999978,0,0.0,1860.0,hpa,0
8.0,8.0,0.0,0.2093779931142548,46.995742158471195,0.27762440299999913,0.19112026186279013,8.0,44.7,46.995742158471195,0.27762440299999913,1,0.0,1920.0,hpa,0
8.0,8.0,0.0,0.19794230514057598,51.53227956371713,0.2821849643000001,0.1941030897781974,8.0,46.2,51.53227956371713,0.2821849643000001,1,0.0,1980.0,hpa,0
8.0,8.0,0.0,0.3226707027193419,42.2139564836606,2.8335321079999924,0.18021019591962248,8.0,210.7,42.2139564836606,2.8335321079999924,1,0.7996489962806805,2040.0,hpa,0
8.0,8.0,0.0,0.05106182143647497,0.0,54.55790255975,0.0,8.0,210.8,0.0,54.55790255975,1,1.0,2100.0,hpa,0
8.0,8.0,0.0,0.28740073957118883,37.35725133413618,3.277590043,0.12504344299003436,8.0,208.2,37.35725133413618,3.277590043,1,0.8205703586256667,2160.0,hpa,0
8.0,8.0,0.0,0.18128502055303972,44.351799438279826,0.18400306290000001,0.19181246007470956,8.0,43.8,44.351799438279826,0.18400306290000001,0,0.0,2220.0,hpa,0
8.0,8.0,0.0,0.19488603858343437,45.995513742676444,0.283709951,0.19048161891324328,8.0,45.8,45.995513742676444,0.283709951,1,0.0,2280.0,hpa,0
8.0,8.0,0.0,0.23962374892940716,52.51654140551672,0.1494126819999997,0.19257725159820765,8.0,47.3,52.51654140551672,0.1494126819999997,0,0.0,2340.0,hpa,0
8.0,8.0,0.0,0.19054235358126362,44.1643165760668,0.159045781,0.19567831460643173,8.0,40.5,44.1643165760668,0.159045781,0,0.0,2400.0,hpa,0
8.0,8.0,0.0,0.2041044121482219,50.338869620409135,0.4684929411499999,0.1917585150784184,8.0,47.0,50.338869620409135,0.4684929411499999,1,0.0,2460.0,hpa,0
8.0,8.0,0.0,0.2250436268397819,48.654761229173175,0.47423023569999995,0.19312132141469512,8.0,46.4,48.654761229173175,0.47423023569999995,1,0.0,2520.0,hpa,0
8.0,8.0,0.0,0.20766066609907693,46.76816331128019,0.1285553214,0.19310733705649188,8.0,44.9,46.76816331128019,0.1285553214,0,0.0,2580.0,hpa,0
8.0,8.0,0.0,0.17062341994629565,44.99937515066717,0.21596994019999993,0.1893170959394908,8.0,43.5,44.99937515066717,0.21596994019999993,1,0.0,2640.0,hpa,0
8.0,8.0,0.0,0.18226054798357133,43.517022743140686,0.15439400809999984,0.19136478844117844,8.0,41.9,43.517022743140686,0.15439400809999984,0,0.0,2700.0,hpa,0
8.0,8.0,0.0,0.19693195045364179,46.993554107974546,0.30630002274999996,0.19392511417574643,8.0,46.0,46.993554107974546,0.30630002274999996,1,0.0,2760.0,hpa,0
8.0,8.0,0.0,0.21921928610944788,48.48355450761873,0.3089127249999999,0.19324895105101278,8.0,47.0,48.48355450761873,0.3089127249999999,1,0.0,2820.0,hpa,0
8.0,8.0,0.0,0.2243601627600252,50.85816887536991,0.18125969105,0.19079176384228155,8.0,46.4,50.85816887536991,0.18125969105,0,0.0,2880.0,hpa,0
8.0,8.0,0.0,0.20810753157164136,47.77272269923147,0.32329490910000086,0.19681214040791936,8.0,45.1,47.77272269923147,0.32329490910000086,1,0.0,2940.0,hpa,0
8.0,8.0,0.0,0.19775571020532487,45.80110687983115,0.3289108480999998,0.1924010961171708,8.0,42.6,45.80110687983115,0.3289108480999998,1,0.0,3000.0,hpa,0
8.0,8.0,0.0,0.16236814730826551,38.64280940303579,0.2503930985,0.1910645470539909,8.0,38.7,38.64280940303579,0.2503930985,1,0.0014777932032096043,3060.0,hpa,0
8.0,8.0,0.0,0.16887037849516448,43.42702519712082,0.1261225564,0.19281425107159203,8.0,41.4,43.42702519712082,0.1261225564,0,0.0,3120.0,hpa,0
8.0,8.0,0.0,0.18861725800177073,44.35108026813229,0.1809463151499999,0.19019141299383746,8.0,42.8,44.35108026813229,0.1809463151499999,0,0.0,3180.0,hpa,0
8.0,8.0,0.0,0.1746909576171211,40.72880512169339,0.13928041289999998,0.19217968541137326,8.0,38.0,40.72880512169339,0.13928041289999998,0,0.0,3240.0,hpa,0
8.0,8.0,0.0,0.16267006364741568,44.53577467621338,0.22913088139999982,0.19036635066912486,8.0,41.8,44.53577467621338,0.22913088139999982,1,0.0,3300.0,hpa,0
8.0,8.0,0.0,0.19984459407569313,45.53446375571758,0.1582311428,0.1944597527972122,8.0,41.7,45.53446375571758,0.1582311428,0,0.0,3360.0,hpa,0
8.0,8.0,0.0,0.20158633871833387,45.406063841877184,0.39488246379999997,0.19330543360657124,8.0,42.2,45.406063841877184,0.39488246379999997,1,0.0,3420.0,hpa,0
