pods,pods_ondemand,pods_spot,cpu_util,rps,p95,p99,cost_per_hr,offered_rps,served_rps,p95_client,slo_violation,shortfall_frac,t_s,policy,seed
8.0,8.0,0.0,0.18362653299312626,44.73973960431181,0.34376160349999996,0.18307383112857895,8.0,43.8,44.73973960431181,0.34376160349999996,1,0.0,2220.0,hpa,0
8.0,8.0,0.0,0.20474554567543568,46.915526076471956,0.143296455,0.19103371726422455,8.0,45.8,46.915526076471956,0.143296455,0,0.0,2280.0,hpa,0
8.0,8.0,0.0,0.16507102685968925,51.68145281060329,0.18830045384999988,0.18863145880446386,8.0,47.3,51.68145281060329,0.18830045384999988,0,0.0,2340.0,hpa,0
8.0,8.0,0.0,0.18496096384777583,43.526934837027994,0.13318289559999996,0.17557701189664185,8.0,40.5,43.526934837027994,0.13318289559999996,0,0.0,2400.0,hpa,0
8.0,8.0,0.0,0.20291247063049161,50.90688194198588,0.27992880289999994,0.18355779590992594,8.0,47.0,50.90688194198588,0.27992880289999994,1,0.0,2460.0,hpa,0
8.0,8.0,0.0,0.18785704915907542,49.05717897291895,0.1625112765,0.1891087266696737,8.0,46.4,49.05717897291895,0.1625112765,0,0.0,2520.0,hpa,0
8.0,8.0,0.0,0.20992214833104858,47.1125026038226,0.16285153859999993,0.18351142012199342,8.0,44.9,47.1125026038226,0.16285153859999993,0,0.0,2580.0,hpa,0
8.0,8.0,0.0,0.20525580210092048,44.92467897421526,0.16213716559999997,0.19173826485321707,8.0,43.5,44.92467897421526,0.16213716559999997,0,0.0,2640.0,hpa,0
8.0,8.0,0.0,0.19206211838303497,43.10686329831543,0.11992927624999998,0.18241667799191297,8.0,41.9,43.10686329831543,0.11992927624999998,0,0.0,2700.0,hpa,0
8.0,8.0,0.0,0.1957488969544422,47.089635985756324,0.1724550630999998,0.19040648562912227,8.0,46.0,47.089635985756324,0.1724550630999998,0,0.0,2760.0,hpa,0
8.0,8.0,0.0,0.20109182477704934,51.50213289351513,0.17478325079999998,0.1855715319345241,8.0,47.0,51.50213289351513,0.17478325079999998,0,0.0,2820.0,hpa,0
8.0,8.0,0.0,0.17969817298079632,50.51119640107139,0.17212560325,0.18548643730433312,8.0,46.4,50.51119640107139,0.17212560325,0,0.0,2880.0,hpa,0
8.0,8.0,0.0,0.21596002276297827,50.05802776973972,0.16852483060000004,0.19142212127518266,8.0,45.1,50.05802776973972,0.16852483060000004,0,0.0,2940.0,hpa,0
8.0,8.0,0.0,0.18741884194622377,46.17667622530818,0.14382430375,0.19053064888043642,8.0,42.6,46.17667622530818,0.14382430375,0,0.0,3000.0,hpa,0
8.0,8.0,0.0,0.1475598059799184,42.64845819840865,0.20437004714999998,0.19074066670184375,8.0,38.7,42.64845819840865,0.20437004714999998,1,0.0,3060.0,hpa,0
8.0,8.0,0.0,0.20234531149760535,41.95518801893803,0.1502316544,0.18934121078896934,8.0,41.4,41.95518801893803,0.1502316544,0,0.0,3120.0,hpa,0
8.0,8.0,0.0,0.17734002284496764,44.6707606274838,0.19053689804999996,0.18955271050989408,8.0,42.8,44.6707606274838,0.19053689804999996,0,0.0,3180.0,hpa,0
8.0,8.0,0.0,0.16454729510953872,40.747483174624506,0.15698333160000003,0.19052101974028968,8.0,38.0,40.747483174624506,0.15698333160000003,0,0.0,3240.0,hpa,0
8.0,8.0,0.0,0.1828202553850164,44.740068634123766,0.1547925385999999,0.19358161513941677,8.0,41.8,44.740068634123766,0.1547925385999999,0,0.0,3300.0,hpa,0
8.0,8.0,0.0,0.18031053280676218,44.56043530782179,0.36054927619999866,0.18819478578309898,8.0,41.7,44.56043530782179,0.36054927619999866,1,0.0,3360.0,hpa,0
8.0,8.0,0.0,0.1742593041608349,47.05461203737492,0.18111954580000006,0.18938937836975123,8.0,42.2,47.05461203737492,0.18111954580000006,0,0.0,3420.0,hpa,0
8.0,8.0,0.0,0.16167268520540143,38.98964858907493,0.13503872050000001,0.19309023563893687,8.0,37.5,38.98964858907493,0.13503872050000001,0,0.0,3480.0,hpa,0
8.0,8.0,0.0,0.15335717032290797,41.383739250959465,0.115794573,0.18990071125657038,8.0,38.6,41.383739250959465,0.115794573,0,0.0,3540.0,hpa,0
