pods,pods_ondemand,pods_spot,cpu_util,rps,p95,p99,cost_per_hr,offered_rps,served_rps,p95_client,slo_violation,shortfall_frac,t_s,policy,seed
8.0,8.0,0.0,0.2166254560302171,53.10529525080665,0.253369822,0.19606949062893236,8.0,52.8,53.10529525080665,0.253369822,1,0.0,0.0,rl_homogeneous,1
9.0,9.0,0.0,0.20049949298614642,54.179898370790355,0.13513401795,0.19507285195263527,9.0,53.7,54.179898370790355,0.13513401795,0,0.0,60.0,rl_homogeneous,1
9.0,9.0,0.0,0.18478242014633472,52.74351139016912,0.24001097205,0.19195314650068787,9.0,52.3,52.74351139016912,0.24001097205,1,0.0,120.0,rl_homogeneous,1
9.0,9.0,0.0,0.17222600159058074,48.80921875137335,0.20084700614999926,0.19409581714386848,9.0,48.1,48.80921875137335,0.20084700614999926,1,0.0,180.0,rl_homogeneous,1
9.0,9.0,0.0,0.2031650526162884,55.11994610513998,0.1694079436,0.1982584537794726,9.0,53.2,55.11994610513998,0.1694079436,0,0.0,240.0,rl_homogeneous,1
9.0,9.0,0.0,0.16897779260829204,52.25368222642913,0.2056334915,0.19818194103994805,9.0,51.9,52.25368222642913,0.2056334915,1,0.0,300.0,rl_homogeneous,1
9.0,9.0,0.0,0.18551920263777433,49.4343812653279,0.15334253459999997,0.1957461663876432,9.0,49.3,49.4343812653279,0.15334253459999997,0,0.0,360.0,rl_homogeneous,1
9.0,9.0,0.0,0.1890049367964574,52.1063909758412,0.3961393066999992,0.19671724181076988,9.0,51.8,52.1063909758412,0.3961393066999992,1,0.0,420.0,rl_homogeneous,1
9.0,9.0,0.0,0.19664678721409945,51.830402183071065,0.1125272185,0.19232018942821746,9.0,51.0,51.830402183071065,0.1125272185,0,0.0,480.0,rl_homogeneous,1
9.0,9.0,0.0,0.18484061095607698,50.619711116116086,0.3038037091,0.19625281726216864,9.0,50.6,50.619711116116086,0.3038037091,1,0.0,540.0,rl_homogeneous,1
9.0,9.0,0.0,0.19544367962398315,51.06642869771104,0.3065216719499999,0.19640475792648357,9.0,49.8,51.06642869771104,0.3065216719499999,1,0.0,600.0,rl_homogeneous,1
9.0,9.0,0.0,0.19239068467995638,51.37845730351916,0.2504692061,0.19348788572347903,9.0,50.8,51.37845730351916,0.2504692061,1,0.0,660.0,rl_homogeneous,1
9.0,9.0,0.0,0.19367669809474736,48.277962189558835,0.13476933939999997,0.19476710572806924,9.0,47.5,48.277962189558835,0.13476933939999997,0,0.0,720.0,rl_homogeneous,1
9.0,9.0,0.0,0.17071226702625575,50.71318389752784,0.3084433624,0.19671165090943923,9.0,48.7,50.71318389752784,0.3084433624,1,0.0,780.0,rl_homogeneous,1
9.0,9.0,0.0,0.18935913614662755,48.20960068572312,0.151742661,0.19726477655566318,9.0,47.7,48.20960068572312,0.151742661,0,0.0,840.0,rl_homogeneous,1
9.0,9.0,0.0,0.17504398878077923,51.027377194218744,0.2497474372,0.18924602906928154,9.0,50.0,51.027377194218744,0.2497474372,1,0.0,900.0,rl_homogeneous,1
9.0,9.0,0.0,0.17719779357366316,48.922938384657684,0.13732311404999994,0.19119001940835084,9.0,48.5,48.922938384657684,0.13732311404999994,0,0.0,960.0,rl_homogeneous,1
