pods,pods_ondemand,pods_spot,cpu_util,rps,p95,p99,cost_per_hr,offered_rps,served_rps,p95_client,slo_violation,shortfall_frac,t_s,policy,seed
8.0,8.0,0.0,0.1983817730883426,55.79692836516189,0.2500951651999998,0.18496107432463754,8.0,52.8,55.79692836516189,0.2500951651999998,1,0.0,0.0,hpa,1
8.0,8.0,0.0,0.22525994470298316,58.09070794967512,0.3613386805,0.19230609869614212,8.0,53.7,58.09070794967512,0.3613386805,1,0.0,60.0,hpa,1
8.0,8.0,0.0,0.23700817013011055,57.00574130789811,0.3469118635,0.19402825708054758,8.0,52.3,57.00574130789811,0.3469118635,1,0.0,120.0,hpa,1
8.0,8.0,0.0,0.21075780744139022,50.46669211599646,0.357064647,0.19125420087722106,8.0,48.1,50.46669211599646,0.357064647,1,0.0,180.0,hpa,1
8.0,8.0,0.0,0.2560508284357664,56.710060177350805,0.3072963550999998,0.19365198998795552,8.0,53.2,56.710060177350805,0.3072963550999998,1,0.0,240.0,hpa,1
8.0,8.0,0.0,0.2230124886360815,53.32364990544271,0.367666177,0.18825399109304547,8.0,51.9,53.32364990544271,0.367666177,1,0.0,300.0,hpa,1
8.0,8.0,0.0,0.20238472232111754,52.341126523264634,0.1957793597999999,0.1945899745215678,8.0,49.3,52.341126523264634,0.1957793597999999,0,0.0,360.0,hpa,1
8.0,8.0,0.0,0.2356305333453272,53.285195046790754,0.2405235431999995,0.19235726333863803,8.0,51.8,53.285195046790754,0.2405235431999995,1,0.0,420.0,hpa,1
8.0,8.0,0.0,0.2083340324368172,53.98189760155002,0.32041658175,0.19055603120524495,8.0,51.0,53.98189760155002,0.32041658175,1,0.0,480.0,hpa,1
8.0,8.0,0.0,0.2202721757636382,51.69488236229767,0.37002336199999997,0.1933835615735077,8.0,50.6,51.69488236229767,0.37002336199999997,1,0.0,540.0,hpa,1
8.0,8.0,0.0,0.22991310152005942,52.600847082326666,0.3395309432,0.1924716455706812,8.0,49.8,52.600847082326666,0.3395309432,1,0.0,600.0,hpa,1
8.0,8.0,0.0,0.22513760545668038,53.2447000394257,0.2052357777999999,0.19407261516836632,8.0,50.8,53.2447000394257,0.2052357777999999,1,0.0,660.0,hpa,1
8.0,8.0,0.0,0.18048806956099245,50.74429275410279,0.39412937470000003,0.18713031219537757,8.0,47.5,50.74429275410279,0.39412937470000003,1,0.0,720.0,hpa,1
8.0,8.0,0.0,0.21916195272477432,50.52321212433361,0.19914476614999962,0.19297946237346028,8.0,48.7,50.52321212433361,0.19914476614999962,0,0.0,780.0,hpa,1
8.0,8.0,0.0,0.21507672403147998,49.75425901245225,0.1843373564999999,0.19184147930631942,8.0,47.7,49.75425901245225,0.1843373564999999,0,0.0,840.0,hpa,1
8.0,8.0,0.0,0.21305775485448386,53.011293280182734,0.31594314715,0.18951378205287864,8.0,50.0,53.011293280182734,0.31594314715,1,0.0,900.0,hpa,1
8.0,8.0,0.0,0.2000867401442053,50.332295333419104,0.33349657090000007,0.19061653580185928,8.0,48.5,50.332295333419104,0.33349657090000007,1,0.0,960.0,hpa,1
8.0,8.0,0.0,0.18728709071937844,51.014157620361196,0.23358908835000036,0.19280556884418595,8.0,47.5,51.014157620361196,0.23358908835000036,1,0.0,1020.0,hpa,1
8.0,8.0,0.0,0.19914931265935737,50.16566623297514,0.35850798199999995,0.19270372540064004,8.0,46.1,50.16566623297514,0.35850798199999995,1,0.0,1080.0,hpa,1
8.0,8.0,0.0,0.21613049790780278,51.483052398947336,0.25510487874999993,0.18943865937283835,8.0,47.1,51.483052398947336,0.25510487874999993,1,0.0,1140.0,hpa,1
8.0,8.0,0.0,0.19743986601537156,47.11119717669941,0.3555162931999987,0.19530025834295625,8.0,47.6,47.11119717669941,0.3555162931999987,1,0.01026896687606278,1200.0,hpa,1
8.0,8.0,0.0,0.23432248449581056,48.75848449202615,0.26162879830000013,0.19516136061117123,8.0,46.7,48.75848449202615,0.26162879830000013,1,0.0,1260.0,hpa,1
8.0,8.0,0.0,0.24151351396811005,53.82630219290349,0.26163733910000003,0.18956833050596167,8.0,50.2,53.82630219290349,0.26163733910000003,1,0.0,1320.0,hpa,1
8.0,8.0,0.0,0.2019058861975287,50.59668861685396,0.2515228738,0.1908670796141903,8.0,49.3,50.59668861685396,0.2515228738,1,0.0,1380.0,hpa,1
8.0,8.0,0.0,0.18417742988596583,41.157363323512925,0.15171658380000003,0.1862210043384644,8.0,40.2,41.157363323512925,0.15171658380000003,0,0.0,1440.0,hpa,1
8.0,8.0,0.0,0.19430362404040138,43.63647224052595,0.15599124480000007,0.19511794915991013,8.0,42.0,43.63647224052595,0.15599124480000007,0,0.0,1500.0,hpa,1
8.0,8.0,0.0,0.18915253715440744,48.46111984252841,0.20064442565000007,0.19260105566318775,8.0,45.9,48.46111984252841,0.20064442565000007,1,0.0,1560.0,hpa,1
8.0,8.0,0.0,0.2069379542456967,48.29703394739426,0.19751857259999928,0.1923916553400142,8.0,45.1,48.29703394739426,0.19751857259999928,0,0.0,1620.0,hpa,1
8.0,8.0,0.0,0.20115906301054348,50.082759044449325,0.2538711175,0.19261204823388095,8.0,46.4,50.082759044449325,0.2538711175,1,0.0,1680.0,hpa,1
8.0,8.0,0.0,0.18754533712031654,49.48347351369862,0.1706494835,0.19109016218754502,8.0,46.2,49.48347351369862,0.1706494835,0,0.0,1740.0,hpa,1
8.0,8.0,0.0,0.21542356932739418,54.70527892413652,0.26370387249999994,0.18959680329131584,8.0,50.6,54.70527892413652,0.26370387249999994,1,0.0,1800.0,hpa,1
8.0,8.0,0.0,0.1841462500607406,45.20590774525916,0.164425209,0.19535924128563298,8.0,42.6,45.20590774525916,0.164425209,0,0.0,1860.0,hpa,1
8.0,8.0,0.0,0.19569144654389609,46.92142684626424,0.206901821,0.19196987188769435,8.0,44.2,46.92142684626424,0.206901821,1,0.0,1920.0,hpa,1
8.0,8.0,0.0,0.21383381308077498,51.66810037991424,0.1673438842,0.18915054019715183,8.0,49.8,51.66810037991424,0.1673438842,0,0.0,1980.0,hpa,1
8.0,8.0,0.0,0.20422879686528725,48.89028676215223,0.2379176395,0.19479287514668114,8.0,46.3,48.89028676215223,0.2379176395,1,0.0,2040.0,hpa,1
8.0,8.0,0.0,0.21778429588504106,50.94628775720466,0.36861846599999926,0.1943721543497905,8.0,46.1,50.94628775720466,0.36861846599999926,1,0.0,2100.0,hpa,1
8.0,8.0,0.0,0.20816584390466494,46.25470042334307,0.19029441079999948,0.19664482844365505,8.0,43.1,46.25470042334307,0.19029441079999948,0,0.0,2160.0,hpa,1
8.0,8.0,0.0,0.16349458519783422,44.3607088224434,0.1861923847,0.18419457273780346,8.0,40.2,44.3607088224434,0.1861923847,0,0.0,2220.0,hpa,1
8.0,8.0,0.0,0.215020309759036,45.87310824441441,0.1944872812,0.19513127467015856,8.0,44.3,45.87310824441441,0.1944872812,0,0.0,2280.0,hpa,1
8.0,8.0,0.0,0.20237454354604686,47.36734592631703,0.17177028584999995,0.19051131297595625,8.0,44.0,47.36734592631703,0.17177028584999995,0,0.0,2340.0,hpa,1
8.0,8.0,0.0,0.1849143368653466,41.628690290276076,0.17689721295,0.18950586379992476,8.0,40.6,41.628690290276076,0.17689721295,0,0.0,2400.0,hpa,1
8.0,8.0,0.0,0.18465442594155487,42.16786482485324,0.1188685204,0.19238535678668228,8.0,41.7,42.16786482485324,0.1188685204,0,0.0,2460.0,hpa,1
8.0,8.0,0.0,0.1974187433689437,45.01158923750288,0.1910760120999998,0.1938342097206024,8.0,43.0,45.01158923750288,0.1910760120999998,0,0.0,2520.0,hpa,1
8.0,8.0,0.0,0.19135836328652725,43.49144158483379,0.2272896332,0.18928837868991033,8.0,40.7,43.49144158483379,0.2272896332,1,0.0,2580.0,hpa,1
8.0,8.0,0.0,0.19492452352217585,44.74224951260297,0.16096299799999975,0.19161297558887558,8.0,42.6,44.74224951260297,0.16096299799999975,0,0.0,2640.0,hpa,1
8.0,8.0,0.0,0.1793913495406418,46.379000088700906,0.1494154333,0.18921292652126007,8.0,42.9,46.379000088700906,0.1494154333,0,0.0,2700.0,hpa,1
8.0,8.0,0.0,0.20972184333373806,45.13659760093544,0.3420106035000001,0.19241303365568543,8.0,42.5,45.13659760093544,0.3420106035000001,1,0.0,2760.0,hpa,1
8.0,8.0,0.0,0.19655384760318814,45.485850446618514,0.15159456175,0.19494783054372766,8.0,41.1,45.485850446618514,0.15159456175,0,0.0,2820.0,hpa,1
8.0,8.0,0.0,0.1948414750480295,45.934150277338446,0.16751733479999995,0.18936066017971104,8.0,43.5,45.934150277338446,0.16751733479999995,0,0.0,2880.0,hpa,1
8.0,8.0,0.0,0.2009044159566015,46.93430784334247,0.32552576920000004,0.19159758970751048,8.0,44.1,46.93430784334247,0.32552576920000004,1,0.0,2940.0,hpa,1
8.0,8.0,0.0,0.1841919888520816,43.79603554594099,0.1585384955,0.18830409094480666,8.0,42.5,43.79603554594099,0.1585384955,0,0.0,3000.0,hpa,1
8.0,8.0,0.0,0.17020945834262605,41.88154508582412,0.199014195,0.1872673707166886,8.0,39.6,41.88154508582412,0.199014195,0,0.0,3060.0,hpa,1
8.0,8.0,0.0,0.19941137557434538,44.85648443939084,0.3885632264999983,0.1967036553218359,8.0,43.2,44.85648443939084,0.3885632264999983,1,0.0,3120.0,hpa,1
8.0,8.0,0.0,0.19040501827157802,42.50466701766604,0.21310090569999998,0.1946189419354838,8.0,40.0,42.50466701766604,0.21310090569999998,1,0.0,3180.0,hpa,1
8.0,8.0,0.0,0.18784536243535832,46.66567396020777,0.15810447869999997,0.19103102096817692,8.0,43.2,46.66567396020777,0.15810447869999997,0,0.0,3240.0,hpa,1
8.0,8.0,0.0,0.2821747992587319,13.829238650408023,3.20033201965,0.1809373353884805,8.0,252.0,13.829238650408023,3.20033201965,1,0.9451220688475872,3300.0,hpa,1
8.0,8.0,0.0,0.22670942501663055,0.0,4.051385588849978,0.0,8.0,256.6,0.0,4.051385588849978,1,1.0,3360.0,hpa,1
8.0,8.0,0.0,0.16239483080079237,43.64805798526834,0.18616318699999998,0.1902085065453154,8.0,40.5,43.64805798526834,0.18616318699999998,0,0.0,3420.0,hpa,1
8.0,8.0,0.0,0.17284432848536507,40.51175290416475,0.14488780119999953,0.19591514567722104,8.0,37.4,40.51175290416475,0.14488780119999953,0,0.0,3480.0,hpa,1
8.0,8.0,0.0,0.20374046170366825,41.823302506130034,0.16040656740000003,0.19535761798210133,8.0,39.5,41.823302506130034,0.16040656740000003,0,0.0,3540.0,hpa,1
