pods,pods_ondemand,pods_spot,cpu_util,rps,p95,p99,cost_per_hr,offered_rps,served_rps,p95_client,slo_violation,shortfall_frac,t_s,policy,seed
8.0,8.0,0.0,0.23295965146735342,51.469807764734824,0.16661210664999998,0.19119400412544785,8.0,49.9,51.469807764734824,0.16661210664999998,0,0.0,840.0,hpa,2
8.0,8.0,0.0,0.20536324332193215,50.437936288355786,0.16516508910000002,0.18694814104946225,8.0,48.4,50.437936288355786,0.16516508910000002,0,0.0,900.0,hpa,2
8.0,8.0,0.0,0.1898917531235603,52.95789509069037,0.26621395475,0.19049854918946113,8.0,49.7,52.95789509069037,0.26621395475,1,0.0,960.0,hpa,2
8.0,8.0,0.0,0.208112290467632,50.15265916094359,0.2645998134999999,0.19579724957644745,8.0,46.7,50.15265916094359,0.2645998134999999,1,0.0,1020.0,hpa,2
8.0,8.0,0.0,0.21830947625950275,52.995976061359315,0.21936241379999996,0.19169598729989623,8.0,48.3,52.995976061359315,0.21936241379999996,1,0.0,1080.0,hpa,2
8.0,8.0,0.0,0.1887075512711641,49.01284887264025,0.232055307,0.18998258043557326,8.0,45.6,49.01284887264025,0.232055307,1,0.0,1140.0,hpa,2
8.0,8.0,0.0,0.21727774198383978,52.60868008287555,0.27933771809999813,0.19108422964087235,8.0,49.6,52.60868008287555,0.27933771809999813,1,0.0,1200.0,hpa,2
8.0,8.0,0.0,0.18525850033994237,47.477844821873596,0.28511405669999956,0.1918770161567594,8.0,47.8,47.477844821873596,0.28511405669999956,1,0.006739648077958183,1260.0,hpa,2
8.0,8.0,0.0,0.19684022570173945,49.7010023965411,0.3364576667,0.19245957169521297,8.0,47.9,49.7010023965411,0.3364576667,1,0.0,1320.0,hpa,2
8.0,8.0,0.0,0.21848373671906485,48.80816259017242,0.24386144669999943,0.1816665335331819,8.0,47.9,48.80816259017242,0.24386144669999943,1,0.0,1380.0,hpa,2
8.0,8.0,0.0,0.19327280767704924,46.76351129308872,0.16940980375,0.19152631105249032,8.0,44.3,46.76351129308872,0.16940980375,0,0.0,1440.0,hpa,2
8.0,8.0,0.0,0.21050378127293898,49.815975936083916,0.24420395089999933,0.18895681649529192,8.0,48.4,49.815975936083916,0.24420395089999933,1,0.0,1500.0,hpa,2
8.0,8.0,0.0,0.22341013252988498,53.02672862923004,0.3592949084,0.19635185676843198,8.0,51.2,53.02672862923004,0.3592949084,1,0.0,1560.0,hpa,2
8.0,8.0,0.0,0.1824424643217555,45.56420840868447,0.1962418941,0.18836171612752617,8.0,42.2,45.56420840868447,0.1962418941,0,0.0,1620.0,hpa,2
8.0,8.0,0.0,0.17499876631781974,42.694257662569655,0.1662425262,0.1919541508605721,8.0,41.7,42.694257662569655,0.1662425262,0,0.0,1680.0,hpa,2
8.0,8.0,0.0,0.2091284516303443,43.73980731835453,0.17144932550000003,0.1949879887522195,8.0,42.1,43.73980731835453,0.17144932550000003,0,0.0,1740.0,hpa,2
8.0,8.0,0.0,0.21343854445445218,47.200430767648555,0.360649668,0.18832983499604056,8.0,47.5,47.200430767648555,0.360649668,1,0.006306720681083047,1800.0,hpa,2
8.0,8.0,0.0,0.19528793858124657,47.94794076016869,0.46001260374999997,0.19379248266493354,8.0,45.6,47.94794076016869,0.46001260374999997,1,0.0,1860.0,hpa,2
8.0,8.0,0.0,0.2028036366400504,49.353826146651556,0.347235048,0.18931467935835375,8.0,47.7,49.353826146651556,0.347235048,1,0.0,1920.0,hpa,2
8.0,8.0,0.0,0.19964399078331171,50.7961236531868,0.15749201040000002,0.19035682193235998,8.0,46.6,50.7961236531868,0.15749201040000002,0,0.0,1980.0,hpa,2
8.0,8.0,0.0,0.1957982484590493,49.12955038269974,0.239263227,0.1903274289603773,8.0,45.2,49.12955038269974,0.239263227,1,0.0,2040.0,hpa,2
8.0,8.0,0.0,0.20128348649439168,49.866842566292966,0.15143175760000002,0.18806667143603484,8.0,45.2,49.866842566292966,0.15143175760000002,0,0.0,2100.0,hpa,2
8.0,8.0,0.0,0.18018689672316382,46.55514541785545,0.1617669602,0.1951507634427294,8.0,43.9,46.55514541785545,0.1617669602,0,0.0,2160.0,hpa,2
8.0,8.0,0.0,0.22483375318669913,48.84163402855885,0.1958635415500001,0.1927271774292606,8.0,46.2,48.84163402855885,0.1958635415500001,0,0.0,2220.0,hpa,2
8.0,8.0,0.0,0.17035520779502364,43.17579586733507,0.23588800819999983,0.17785773303542576,8.0,41.2,43.17579586733507,0.23588800819999983,1,0.0,2280.0,hpa,2
8.0,8.0,0.0,0.21693088814631875,46.150789724519626,0.13876692514999997,0.1945179414842598,8.0,42.7,46.150789724519626,0.13876692514999997,0,0.0,2340.0,hpa,2
8.0,8.0,0.0,0.19133134394576554,46.28918366112873,0.29649515125000003,0.19190148468603513,8.0,44.1,46.28918366112873,0.29649515125000003,1,0.0,2400.0,hpa,2
8.0,8.0,0.0,0.1918147626584546,50.39528848932091,0.17400982450000002,0.1932917293530734,8.0,47.7,50.39528848932091,0.17400982450000002,0,0.0,2460.0,hpa,2
8.0,8.0,0.0,0.196554879949285,45.34148504441221,0.12377298640000002,0.19242698413136528,8.0,41.4,45.34148504441221,0.12377298640000002,0,0.0,2520.0,hpa,2
8.0,8.0,0.0,0.16617832668514346,43.27304782415645,0.21160261915,0.17665047404074274,8.0,40.4,43.27304782415645,0.21160261915,1,0.0,2580.0,hpa,2
8.0,8.0,0.0,0.16955120707045981,45.89121637854805,0.19141817259999996,0.19129831140963746,8.0,41.5,45.89121637854805,0.19141817259999996,0,0.0,2640.0,hpa,2
8.0,8.0,0.0,0.21139744350888698,45.9598123204164,0.37081572259999934,0.19062305938567714,8.0,45.0,45.9598123204164,0.37081572259999934,1,0.0,2700.0,hpa,2
8.0,8.0,0.0,0.18691858751682966,44.168089682736,0.15380409130000003,0.19320330329055868,8.0,41.9,44.168089682736,0.15380409130000003,0,0.0,2760.0,hpa,2
8.0,8.0,0.0,0.18549763002433456,47.21828919147421,0.15253981924999999,0.19258897074316936,8.0,45.5,47.21828919147421,0.15253981924999999,0,0.0,2820.0,hpa,2
8.0,8.0,0.0,0.18983843745029608,39.208141886315545,0.13771384079999985,0.1933398915790627,8.0,37.6,39.208141886315545,0.13771384079999985,0,0.0,2880.0,hpa,2
8.0,8.0,0.0,0.19391376609147554,45.61950813695384,0.543574854699999,0.19337586315187189,8.0,44.6,45.61950813695384,0.543574854699999,1,0.0,2940.0,hpa,2
8.0,8.0,0.0,0.18474313491813152,47.31055390259126,0.35062189509999997,0.19567504003973163,8.0,44.2,47.31055390259126,0.35062189509999997,1,0.0,3000.0,hpa,2
8.0,8.0,0.0,0.18770120025917678,42.04555713289453,0.18371231299999996,0.19253949325855818,8.0,38.2,42.04555713289453,0.18371231299999996,0,0.0,3060.0,hpa,2
8.0,8.0,0.0,0.1734347088350857,45.785347362263245,0.17215623640000005,0.19486804549674527,8.0,41.8,45.785347362263245,0.17215623640000005,0,0.0,3120.0,hpa,2
8.0,8.0,0.0,0.20787173553526858,47.681172279462295,0.16346767949999996,0.18170696193800617,8.0,44.1,47.681172279462295,0.16346767949999996,0,0.0,3180.0,hpa,2
8.0,8.0,0.0,0.18869404049491476,43.5245279318869,0.1442472312,0.19205199895372446,8.0,41.3,43.5245279318869,0.1442472312,0,0.0,3240.0,hpa,2
8.0,8.0,0.0,0.20018825950297436,45.97198769157266,0.16172424975000002,0.17278310324799556,8.0,43.3,45.97198769157266,0.16172424975000002,0,0.0,3300.0,hpa,2
8.0,8.0,0.0,0.2060370709666248,48.62450967415377,0.18362778025,0.18702009481760576,8.0,46.4,48.62450967415377,0.18362778025,0,0.0,3360.0,hpa,2
8.0,8.0,0.0,0.17525436292961666,43.843722170647105,0.1490350045,0.1885519014578317,8.0,41.2,43.843722170647105,0.1490350045,0,0.0,3420.0,hpa,2
8.0,8.0,0.0,0.3261546862504162,54.51920867929289,2.6872898833999996,0.17379102011380881,8.0,203.3,54.51920867929289,2.6872898833999996,1,0.7318287817053966,3480.0,hpa,2
8.0,8.0,0.0,0.1465926478285765,6.3463013423927155,4.872194516799994,0.18421428571428586,8.0,201.9,6.3463013423927155,4.872194516799994,1,0.968567105783097,3540.0,hpa,2
