pods,pods_ondemand,pods_spot,cpu_util,rps,p95,p99,cost_per_hr,offered_rps,served_rps,p95_client,slo_violation,shortfall_frac,t_s,policy,seed
5.0,5.0,0.0,0.2770269683241721,44.16906338582326,0.37972508469999994,0.1841411156913164,5.0,43.5,44.16906338582326,0.37972508469999994,1,0.0,2640.0,rl_homogeneous,0
5.0,5.0,0.0,0.23222574653300468,41.590112753319765,0.5804370453999997,0.18857682509917154,5.0,41.9,41.590112753319765,0.5804370453999997,1,0.007395877009074782,2700.0,rl_homogeneous,0
7.0,7.0,0.0,0.22279583151770663,47.49120041148443,0.36304399949999955,0.19456259914834212,7.0,46.0,47.49120041148443,0.36304399949999955,1,0.0,2760.0,rl_homogeneous,0
9.0,9.0,0.0,0.17699708859005742,49.94338412432136,0.6791567019500001,0.18793782938250841,9.0,47.0,49.94338412432136,0.6791567019500001,1,0.0,2820.0,rl_homogeneous,0
8.0,8.0,0.0,0.19204849321769482,47.26810617432811,0.5619740016999999,0.19328221295952913,8.0,46.4,47.26810617432811,0.5619740016999999,1,0.0,2880.0,rl_homogeneous,0
8.0,8.0,0.0,0.18702488425983885,47.030032002911085,0.3913632686,0.19485455689286513,8.0,45.1,47.030032002911085,0.3913632686,1,0.0,2940.0,rl_homogeneous,0
8.0,8.0,0.0,0.19490248952037184,43.69580334884645,0.14393687025,0.19244882351878329,8.0,42.6,43.69580334884645,0.14393687025,0,0.0,3000.0,rl_homogeneous,0
8.0,8.0,0.0,0.17369690134462334,40.169585631901654,0.11865493559999998,0.1916653924372234,8.0,38.7,40.169585631901654,0.11865493559999998,0,0.0,3060.0,rl_homogeneous,0
8.0,8.0,0.0,0.1684926684314486,42.716276769910955,0.200633249,0.19330989331168597,8.0,41.4,42.716276769910955,0.200633249,1,0.0,3120.0,rl_homogeneous,0
8.0,8.0,0.0,0.20570956428709908,45.91103767764322,0.1442869142,0.19546134235296522,8.0,42.8,45.91103767764322,0.1442869142,0,0.0,3180.0,rl_homogeneous,0
8.0,8.0,0.0,0.16199406563677762,39.70933519617035,0.15085713154999997,0.19440600969996963,8.0,38.0,39.70933519617035,0.15085713154999997,0,0.0,3240.0,rl_homogeneous,0
7.0,7.0,0.0,0.20955732074882105,42.719201306164955,0.5484068606999966,0.19418171816965338,7.0,41.8,42.719201306164955,0.5484068606999966,1,0.0,3300.0,rl_homogeneous,0
7.0,7.0,0.0,0.21466124041425177,42.118725594468955,0.13107733975,0.19069544796202859,7.0,41.7,42.118725594468955,0.13107733975,0,0.0,3360.0,rl_homogeneous,0
7.0,7.0,0.0,0.19881673666204597,44.125482451319044,0.184570217,0.19263369091826538,7.0,42.2,44.125482451319044,0.184570217,0,0.0,3420.0,rl_homogeneous,0
7.0,7.0,0.0,0.16696367653115,38.19585749091016,0.3349739458,0.18947241515724428,7.0,37.5,38.19585749091016,0.3349739458,1,0.0,3480.0,rl_homogeneous,0
7.0,7.0,0.0,0.21683003899343314,39.64711744197154,0.18550386310000003,0.19663216310873627,7.0,38.6,39.64711744197154,0.18550386310000003,0,0.0,3540.0,rl_homogeneous,0
